ID,No. of Trucks,Received Date,Data Source,Manifest of,Description of Cargo,Cargo Category,Status,Quantity,Units,Donating Country/ Organization,Donation Type,Crossing,Destination Recipient/ Partner,Data Period,Data Entry Type,Last Edited Time,,,,,,,,
72830,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,15,Pallets,OXFAM,Humanitarian - INGO,Western Erez,Oxfam,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72831,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,15,Pallets,OXFAM,Humanitarian - INGO,Western Erez,Oxfam,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72832,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,15,Pallets,OXFAM,Humanitarian - INGO,Western Erez,Oxfam,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72833,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,15,Pallets,OXFAM,Humanitarian - INGO,Western Erez,Oxfam,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72834,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Western Erez,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72835,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Western Erez,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72836,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,20,Pallets,UNRWA,Humanitarian - UN,Western Erez,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72837,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Western Erez,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72838,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Food Parcels,Food Items,Received,16,Pallets,UNRWA,Humanitarian - UN,Western Erez,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73118,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Medical Supplies,Medical Supplies,Received,14,Pallets,ICRC,Humanitarian - INGO,Western Erez,ICRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73179,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Hygiene Kits,Non-Food Items,Received,14,Pallets,CARE,Humanitarian - INGO,Western Erez,CARE,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73180,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Blankets,Non-Food Items,Received,30,Pallets,ICRC,Humanitarian - INGO,Western Erez,ICRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73181,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Blankets + Tarpaulins,Non-Food Items,Received,31,Pallets,ICRC,Humanitarian - INGO,Western Erez,ICRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73182,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Body Bags,Non-Food Items,Received,15,Pallets,ICRC,Humanitarian - INGO,Western Erez,ICRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73183,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Tarpaulins,Non-Food Items,Received,21,Pallets,ICRC,Humanitarian - INGO,Western Erez,ICRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73184,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Mattresses + Pillows,Non-Food Items,Received,19,Pallets,IOM,Humanitarian - UN,Western Erez,IOM,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73185,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Pillows,Non-Food Items,Received,19,Pallets,IOM,Humanitarian - UN,Western Erez,IOM,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73186,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Blankets,Non-Food Items,Received,15,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73187,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,19,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73188,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,19,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73189,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,19,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73190,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,19,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73191,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73192,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73193,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73194,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73195,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73196,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73197,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73198,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73199,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73200,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73201,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73202,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73203,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73204,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73205,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73206,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73207,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73208,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73209,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73210,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73211,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73212,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73213,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73214,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73215,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73216,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73217,1,2024-12-27,WFP LC,Non-Manifest (2024-12-27),Kitchen Kits,Non-Food Items,Received,18,Pallets,JHCO,Humanitarian - INGO,Western Erez,JHCO,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73334,1,2024-12-27,Private Sector,Non-Manifest (2024-12-27),Clothes,Non-Food Items,Received,27,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73335,1,2024-12-27,Private Sector,Non-Manifest (2024-12-27),Clothes,Non-Food Items,Received,28,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73336,1,2024-12-27,Private Sector,Non-Manifest (2024-12-27),Clothes,Non-Food Items,Received,28,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72807,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72808,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72809,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72810,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72811,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72812,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72813,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72814,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72815,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72816,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72817,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72818,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,12,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72819,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,13,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72820,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Food Parcels,Food Items,Received,20,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72821,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Food Parcels,Food Items,Received,2,MT,UNRWA,Humanitarian - UN,Gate 96,UNRWA,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72822,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,15,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72823,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Flour,Food Items,Received,15,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72824,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Lipid + based Nutrition Supplements (LNS),Food Items,Received,16,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72825,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Lipid + based Nutrition Supplements (LNS),Food Items,Received,16,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72826,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Lipid + based Nutrition Supplements (LNS),Food Items,Received,20,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72827,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),White Beans + Oil + Lentils,Food Items,Received,3,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
72828,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Pasta + Chickpeas + Peas Carrot + Bulgur,Food Items,Received,9,MT,WFP,Humanitarian - UN,Gate 96,WFP,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73129,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Charcoal + Food Parcels,Mixed Items,Received,9,MT,WFP + WCK,Humanitarian - UN,Gate 96,WFP + WCK,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73175,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Hygiene Kits,Non-Food Items,Received,19,Pallets,NRC,Humanitarian - INGO,Gate 96,NRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73176,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Hygiene Kits,Non-Food Items,Received,19,Pallets,NRC,Humanitarian - INGO,Gate 96,NRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73177,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Hygiene Kits,Non-Food Items,Received,18,Pallets,NRC,Humanitarian - INGO,Gate 96,NRC,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73178,1,2024-12-26,WFP LC,Non-Manifest (2024-12-26),Shelter,Non-Food Items,Received,7,Pallets,ACTED,Humanitarian - INGO,Gate 96,ACTED,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73287,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Canned Food,Food Items,Received,1,Truck,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73288,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Canned Food,Food Items,Received,27,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73328,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Clothes,Non-Food Items,Received,14,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73329,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Clothes,Non-Food Items,Received,12,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73330,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Clothes,Non-Food Items,Received,30,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73331,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Clothes,Non-Food Items,Received,32,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73332,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Clothes,Non-Food Items,Received,34,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73333,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Clothes,Non-Food Items,Received,30,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73694,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Mixed Items,Mixed Items,Received,1,Truck,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
73695,1,2024-12-26,Private Sector,Non-Manifest (2024-12-26),Mixed Items,Mixed Items,Received,28,Pallets,Private Sector,Private Sector,Kerem Shalom,Private Sector,Current Data (after Rafah Operation),New data,2025-01-19 12:02:25,,,,,,,,
